symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,rr_ratio,session,day_of_week
DJ30.,SHORT,2025-09-26 07:30:00,2025-09-26 08:35:00,45989.45,46008.05714285714,46008.05714285714,45952.23571428571,1.6,-29.771428571431898,SL,2.0,ASIA,4
NAS100.,SHORT,2025-09-26 11:55:00,2025-09-26 12:10:00,24381.64,24402.265,24402.265,24330.0775,1.3,-26.8125,SL,2.5,EUROPE,4
DJ30.,LONG,2025-09-26 09:05:00,2025-09-26 12:35:00,46062.45,46074.45,46037.2,46125.575,1.0,12.0,TIME,2.5,EUROPE,4
SP500.,SHORT,2025-09-26 12:05:00,2025-09-26 12:50:00,6613.92,6618.6025,6618.6025,6602.213750000001,5.8,-27.158499999999368,SL,2.5,EUROPE,4
DJ30.,LONG,2025-09-29 01:40:00,2025-09-29 03:45:00,46342.45,46387.57142857142,46319.889285714286,46387.57142857142,1.0,45.121428571423166,TP,2.0,ASIA,0
NAS100.,LONG,2025-09-30 02:25:00,2025-09-30 02:55:00,24638.44,24630.79357142857,24630.79357142857,24653.732857142855,3.6,-27.527142857141737,SL,2.0,ASIA,1
NAS100.,SHORT,2025-09-30 05:00:00,2025-09-30 05:35:00,24629.19,24642.08821428571,24642.08821428571,24603.393571428573,1.9,-24.506607142854772,SL,2.0,ASIA,1
DJ30.,LONG,2025-09-30 06:30:00,2025-09-30 06:55:00,46375.54,46359.39,46359.39,46407.840000000004,1.3,-20.99500000000189,SL,2.0,ASIA,1
SP500.,LONG,2025-09-30 06:00:00,2025-09-30 07:00:00,6670.02,6668.074642857143,6668.074642857143,6673.910714285716,11.5,-22.371607142862104,SL,2.0,ASIA,1
DJ30.,SHORT,2025-09-30 07:35:00,2025-09-30 08:20:00,46337.54,46351.46857142857,46351.46857142857,46309.682857142856,1.3,-18.107142857144208,SL,2.0,ASIA,1
NAS100.,SHORT,2025-09-30 07:55:00,2025-09-30 08:20:00,24629.94,24639.163214285712,24639.163214285712,24611.49357142857,1.9,-17.524107142856156,SL,2.0,ASIA,1
SP500.,SHORT,2025-09-30 07:35:00,2025-09-30 08:20:00,6664.47,6666.756785714286,6666.756785714286,6659.896428571429,7.9,-18.06560714285579,SL,2.0,ASIA,1
NAS100.,LONG,2025-09-30 09:15:00,2025-09-30 09:40:00,24654.69,24643.315,24643.315,24683.1275,1.1,-12.512500000000001,SL,2.5,EUROPE,1
SP500.,LONG,2025-09-30 09:15:00,2025-09-30 09:40:00,6670.12,6667.419642857143,6667.419642857143,6676.870892857141,4.7,-12.691678571426838,SL,2.5,EUROPE,1
NAS100.,SHORT,2025-10-01 02:20:00,2025-10-01 03:15:00,24657.74,24620.800714285713,24676.209642857146,24620.800714285713,0.5,18.46964285714421,TP,2.0,ASIA,2
NAS100.,LONG,2025-10-01 12:25:00,2025-10-01 13:30:00,24569.74,24546.940000000002,24546.940000000002,24626.739999999998,0.5,-11.399999999999636,SL,2.5,EUROPE,2
SP500.,LONG,2025-10-01 12:25:00,2025-10-01 13:30:00,6659.8,6654.918214285714,6654.918214285714,6672.004464285715,2.4,-11.716285714285913,SL,2.5,EUROPE,2
DJ30.,LONG,2025-10-01 12:25:00,2025-10-01 14:50:00,46230.24,46304.82928571428,46200.404285714285,46304.82928571428,0.4,29.83571428571304,TP,2.5,EUROPE,2
SP500.,LONG,2025-10-02 03:15:00,2025-10-02 03:45:00,6718.52,6723.885,6715.837500000001,6723.885,4.7,25.215499999998976,TP,2.0,ASIA,3
DJ30.,LONG,2025-10-02 03:40:00,2025-10-02 06:05:00,46499.54,46474.79714285714,46474.79714285714,46549.02571428572,0.5,-12.371428571430442,SL,2.0,ASIA,3
DJ30.,SHORT,2025-10-02 06:25:00,2025-10-02 07:05:00,46483.54,46498.46857142857,46498.46857142857,46453.682857142856,0.9,-13.435714285715221,SL,2.0,ASIA,3
DJ30.,LONG,2025-10-02 08:50:00,2025-10-02 09:00:00,46498.54,46482.29,46482.29,46539.165,0.7,-11.375,SL,2.5,EUROPE,3
SP500.,LONG,2025-10-02 08:00:00,2025-10-02 09:00:00,6726.65,6723.9853571428575,6723.9853571428575,6733.311607142855,4.7,-12.523821428567862,SL,2.5,EUROPE,3
SP500.,SHORT,2025-10-02 09:35:00,2025-10-02 09:40:00,6722.02,6724.720357142857,6724.720357142857,6715.269107142858,3.8,-10.26135714285574,SL,2.5,EUROPE,3
DJ30.,LONG,2025-10-02 12:10:00,2025-10-02 12:25:00,46478.54,46459.07571428572,46459.07571428572,46527.200714285704,0.4,-7.785714285713039,SL,2.5,EUROPE,3
SP500.,LONG,2025-10-02 11:00:00,2025-10-02 12:30:00,6729.02,6724.711428571429,6724.711428571429,6739.79142857143,2.1,-9.048000000000503,SL,2.5,EUROPE,3
SP500.,SHORT,2025-10-03 01:15:00,2025-10-03 01:30:00,6721.79,6717.726428571429,6723.821785714285,6717.726428571429,3.7,15.03521428571221,TP,2.0,ASIA,4
NAS100.,SHORT,2025-10-03 01:25:00,2025-10-03 01:45:00,24901.24,24910.89535714286,24910.89535714286,24881.929285714283,0.7,-6.7587500000016005,SL,2.0,ASIA,4
DJ30.,SHORT,2025-10-03 01:20:00,2025-10-03 01:50:00,46562.24,46576.60785714286,46576.60785714286,46533.504285714276,0.5,-7.183928571430442,SL,2.0,ASIA,4
DJ30.,LONG,2025-10-03 02:55:00,2025-10-03 03:00:00,46583.54,46571.147142857146,46571.147142857146,46608.32571428571,0.6,-7.435714285713038,SL,2.0,ASIA,4
SP500.,LONG,2025-10-03 02:45:00,2025-10-03 03:30:00,6724.42,6728.270714285714,6722.494642857143,6728.270714285714,4.0,15.402857142857101,TP,2.0,ASIA,4
NAS100.,SHORT,2025-10-03 11:40:00,2025-10-03 12:55:00,24988.74,25000.097142857143,25000.097142857143,24960.34714285715,0.7,-7.949999999998908,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-03 12:50:00,2025-10-03 13:30:00,24996.99,24988.204285714288,24988.204285714288,25018.954285714288,0.9,-7.907142857142389,SL,2.5,EUROPE,4
DJ30.,LONG,2025-10-06 01:45:00,2025-10-06 03:10:00,46884.45,46855.85785714285,46855.85785714285,46941.63428571429,0.2,-5.718428571429104,SL,2.0,ASIA,0
DJ30.,SHORT,2025-10-06 04:20:00,2025-10-06 04:30:00,46846.45,46866.13214285714,46866.13214285714,46807.08571428571,0.3,-5.9046428571426075,SL,2.0,ASIA,0
DJ30.,LONG,2025-10-06 05:45:00,2025-10-06 06:50:00,46891.45,46911.95,46881.2,46911.95,0.5,10.25,TP,2.0,ASIA,0
SP500.,SHORT,2025-10-06 09:05:00,2025-10-06 09:15:00,6740.1,6742.1732142857145,6742.1732142857145,6734.916964285715,3.2,-6.634285714285216,SL,2.5,EUROPE,0
NAS100.,SHORT,2025-10-06 09:25:00,2025-10-06 09:35:00,24911.15,24920.641071428574,24920.641071428574,24887.42232142857,0.6,-5.694642857143481,SL,2.5,EUROPE,0
DJ30.,SHORT,2025-10-06 09:15:00,2025-10-06 09:50:00,46894.45,46910.95,46910.95,46853.2,0.4,-6.6000000000000005,SL,2.5,EUROPE,0
DJ30.,LONG,2025-10-06 12:55:00,2025-10-06 13:15:00,46902.95,46886.45,46886.45,46944.2,0.2,-3.3000000000000003,SL,2.5,EUROPE,0
SP500.,LONG,2025-10-06 12:20:00,2025-10-06 13:50:00,6744.8,6751.258035714286,6742.216785714286,6751.258035714286,1.9,12.270267857143153,TP,2.5,EUROPE,0
NAS100.,LONG,2025-10-07 05:35:00,2025-10-07 06:20:00,24969.15,24985.514285714286,24960.96785714286,24985.514285714286,0.7,11.454999999998835,TP,2.0,ASIA,1
SP500.,LONG,2025-10-07 05:35:00,2025-10-07 07:05:00,6739.63,6742.933571428571,6737.978214285715,6742.933571428571,3.5,11.562499999997272,TP,2.0,ASIA,1
DJ30.,LONG,2025-10-07 08:30:00,2025-10-07 08:50:00,46667.42,46656.955714285716,46656.955714285716,46693.58071428571,0.7,-7.324999999997817,SL,2.5,EUROPE,1
DJ30.,SHORT,2025-10-07 09:00:00,2025-10-07 09:20:00,46658.42,46626.09857142856,46671.34857142857,46626.09857142856,0.5,16.160714285717404,TP,2.5,EUROPE,1
SP500.,SHORT,2025-10-07 09:25:00,2025-10-07 09:50:00,6736.73,6739.433571428571,6739.433571428571,6729.971071428572,3.3,-8.921785714284942,SL,2.5,EUROPE,1
NAS100.,SHORT,2025-10-07 09:40:00,2025-10-07 11:50:00,24977.65,24990.09285714286,24990.09285714286,24946.542857142857,0.7,-8.710000000000582,SL,2.5,EUROPE,1
DJ30.,LONG,2025-10-07 12:20:00,2025-10-07 13:05:00,46664.92,46707.437857142846,46647.91285714286,46707.437857142846,0.4,17.007142857139115,TP,2.5,EUROPE,1
NAS100.,LONG,2025-10-07 12:15:00,2025-10-07 15:35:00,25007.4,25044.4,24992.600000000002,25044.4,0.4,14.8,TP,2.5,EUROPE,1
SP500.,LONG,2025-10-07 12:15:00,2025-10-07 15:40:00,6744.6,6752.263392857144,6741.534642857143,6752.263392857144,2.3,17.625803571430424,TP,2.5,EUROPE,1
DJ30.,SHORT,2025-10-08 03:05:00,2025-10-08 03:40:00,46617.42,46638.491428571426,46638.491428571426,46575.27714285714,0.5,-10.535714285713766,SL,2.0,ASIA,2
NAS100.,LONG,2025-10-08 04:15:00,2025-10-08 07:45:00,24899.75,24912.0,24885.223214285714,24928.803571428572,0.7,8.575,TIME,2.0,ASIA,2
SP500.,LONG,2025-10-08 04:20:00,2025-10-08 07:50:00,6727.83,6730.38,6724.668928571428,6734.152142857143,3.5,8.925000000000637,TIME,2.0,ASIA,2
DJ30.,LONG,2025-10-08 04:30:00,2025-10-08 08:00:00,46667.42,46664.42,46647.741428571426,46706.77714285714,0.5,-1.5,TIME,2.0,ASIA,2
SP500.,SHORT,2025-10-08 08:10:00,2025-10-08 09:05:00,6726.33,6722.358571428571,6727.918571428571,6722.358571428571,8.0,31.771428571431898,TP,2.5,EUROPE,2
DJ30.,SHORT,2025-10-08 08:10:00,2025-10-08 10:10:00,46666.42,46680.81642857143,46680.81642857143,46630.42892857142,0.8,-11.517142857145519,SL,2.5,EUROPE,2
DJ30.,LONG,2025-10-08 10:40:00,2025-10-08 11:55:00,46700.92,46676.0825,46676.0825,46763.01375,0.5,-12.418750000000728,SL,2.5,EUROPE,2
NAS100.,LONG,2025-10-08 11:00:00,2025-10-08 13:10:00,24912.0,24895.935714285715,24895.935714285715,24952.16071428571,0.9,-14.457857142856302,SL,2.5,EUROPE,2
DJ30.,LONG,2025-10-09 01:40:00,2025-10-09 04:10:00,46700.42,46682.021785714285,46682.021785714285,46737.216428571424,0.6,-11.038928571427823,SL,2.0,ASIA,3
NAS100.,LONG,2025-10-09 07:55:00,2025-10-09 08:25:00,25168.5,25182.1,25161.7,25182.1,1.6,21.759999999997675,TP,2.0,ASIA,3
SP500.,LONG,2025-10-09 07:55:00,2025-10-09 08:25:00,6761.43,6763.927857142857,6760.181071428572,6763.927857142857,8.7,21.73135714285108,TP,2.0,ASIA,3
DJ30.,LONG,2025-10-09 08:40:00,2025-10-09 09:50:00,46666.42,46650.59857142857,46650.59857142857,46705.97357142856,0.9,-14.23928571428478,SL,2.5,EUROPE,3
NAS100.,SHORT,2025-10-09 10:40:00,2025-10-09 11:40:00,25165.5,25126.736607142855,25181.005357142858,25126.736607142855,0.8,31.01071428571595,TP,2.5,EUROPE,3
DJ30.,SHORT,2025-10-09 11:40:00,2025-10-09 12:15:00,46655.92,46675.79857142857,46675.79857142857,46606.22357142858,0.6,-11.927142857141734,SL,2.5,EUROPE,3
DJ30.,LONG,2025-10-09 12:30:00,2025-10-09 13:10:00,46697.42,46677.13428571429,46677.13428571429,46748.13428571427,0.7,-14.199999999997088,SL,2.5,EUROPE,3
SP500.,SHORT,2025-10-09 11:05:00,2025-10-09 14:30:00,6762.3,6764.925,6764.925,6755.7375,5.2,-13.65,SL,2.5,EUROPE,3
DJ30.,SHORT,2025-10-10 06:30:00,2025-10-10 06:45:00,46432.42,46446.09857142857,46446.09857142857,46405.06285714285,0.9,-12.310714285715221,SL,2.0,ASIA,4
SP500.,SHORT,2025-10-10 06:30:00,2025-10-10 07:50:00,6747.58,6743.927142857143,6749.4064285714285,6743.927142857143,7.1,25.935285714285417,TP,2.0,ASIA,4
NAS100.,SHORT,2025-10-10 06:35:00,2025-10-10 07:55:00,25155.0,25136.203571428574,25164.398214285713,25136.203571428574,1.3,24.4353571428539,TP,2.0,ASIA,4
DJ30.,LONG,2025-10-10 09:00:00,2025-10-10 09:20:00,46466.42,46450.81285714285,46450.81285714285,46505.43785714286,1.0,-15.607142857144936,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-10 09:10:00,2025-10-10 09:20:00,25182.25,25171.901785714286,25171.901785714286,25208.120535714283,1.6,-16.557142857142026,SL,2.5,EUROPE,4
SP500.,LONG,2025-10-10 09:10:00,2025-10-10 09:20:00,6752.58,6750.294285714285,6750.294285714285,6758.294285714286,7.3,-16.68571428571713,SL,2.5,EUROPE,4
NAS100.,SHORT,2025-10-10 10:05:00,2025-10-10 11:00:00,25137.5,25158.785714285714,25158.785714285714,25084.285714285717,0.5,-10.642857142856883,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-10 11:30:00,2025-10-10 12:00:00,25158.0,25140.614285714284,25140.614285714284,25201.46428571429,0.6,-10.431428571429569,SL,2.5,EUROPE,4
SP500.,LONG,2025-10-10 11:10:00,2025-10-10 12:00:00,6748.58,6744.357857142857,6744.357857142857,6759.135357142857,2.5,-10.555357142857247,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-10-10 12:10:00,2025-10-10 12:50:00,46430.12,46384.75392857142,46448.266428571435,46384.75392857142,0.4,18.146428571431898,TP,2.5,EUROPE,4
SP500.,SHORT,2025-10-13 07:00:00,2025-10-13 07:25:00,6635.15,6640.221428571428,6640.221428571428,6625.007142857143,2.0,-10.142857142856883,SL,2.0,ASIA,0
NAS100.,SHORT,2025-10-13 06:45:00,2025-10-13 07:50:00,24624.65,24646.85535714286,24646.85535714286,24580.239285714284,0.4,-8.882142857143482,SL,2.0,ASIA,0
DJ30.,SHORT,2025-10-13 07:45:00,2025-10-13 08:20:00,45915.45,45941.59285714285,45941.59285714285,45863.16428571429,0.3,-7.842857142856519,SL,2.0,ASIA,0
NAS100.,LONG,2025-10-13 08:55:00,2025-10-13 09:05:00,24676.15,24657.516071428574,24657.516071428574,24722.73482142857,0.4,-7.4535714285710135,SL,2.5,EUROPE,0
SP500.,LONG,2025-10-13 08:40:00,2025-10-13 09:10:00,6643.45,6639.828571428571,6639.828571428571,6652.503571428571,2.1,-7.60500000000011,SL,2.5,EUROPE,0
DJ30.,LONG,2025-10-13 09:30:00,2025-10-13 10:20:00,45937.45,46023.432142857135,45903.05714285714,46023.432142857135,0.1,8.598214285713766,TP,2.5,EUROPE,0
NAS100.,SHORT,2025-10-13 12:50:00,2025-10-13 13:30:00,24688.15,24710.810714285715,24710.810714285715,24631.49821428572,0.3,-6.7982142857141294,SL,2.5,EUROPE,0
DJ30.,SHORT,2025-10-13 12:40:00,2025-10-13 14:00:00,45960.15,45994.296428571426,45994.296428571426,45874.78392857144,0.2,-6.829285714284925,SL,2.5,EUROPE,0
SP500.,SHORT,2025-10-13 12:35:00,2025-10-13 14:05:00,6645.65,6630.114285714286,6651.864285714285,6630.114285714286,1.1,17.089285714285143,TP,2.5,EUROPE,0
NAS100.,LONG,2025-10-14 02:00:00,2025-10-14 02:10:00,24774.53,24757.626785714285,24757.626785714285,24808.336428571427,0.4,-6.7612857142856235,SL,2.0,ASIA,1
SP500.,LONG,2025-10-14 02:20:00,2025-10-14 02:35:00,6657.23,6653.398928571429,6653.398928571429,6664.892142857141,1.8,-6.89592857142743,SL,2.0,ASIA,1
DJ30.,SHORT,2025-10-14 06:15:00,2025-10-14 06:35:00,46126.58,46153.43714285715,46153.43714285715,46072.86571428571,0.2,-5.3714285714289876,SL,2.0,ASIA,1
NAS100.,SHORT,2025-10-14 06:15:00,2025-10-14 07:00:00,24756.28,24714.876428571428,24776.981785714284,24714.876428571428,0.3,12.421071428571304,TP,2.0,ASIA,1
SP500.,SHORT,2025-10-14 06:15:00,2025-10-14 07:05:00,6655.48,6647.041428571429,6659.699285714285,6647.041428571429,1.4,11.813999999999213,TP,2.0,ASIA,1
DJ30.,LONG,2025-10-14 12:40:00,2025-10-14 12:50:00,45909.58,45867.80857142857,45867.80857142857,46014.00857142858,0.1,-4.17714285714319,SL,2.5,EUROPE,1
SP500.,LONG,2025-10-15 02:50:00,2025-10-15 02:55:00,6658.21,6653.959285714286,6653.959285714286,6666.711428571428,1.8,-7.651285714285041,SL,2.0,ASIA,2
SP500.,SHORT,2025-10-16 03:00:00,2025-10-16 03:30:00,6678.36,6669.112142857143,6682.983928571428,6669.112142857143,1.4,12.946999999999024,TP,2.0,ASIA,3
DJ30.,SHORT,2025-10-16 03:35:00,2025-10-16 03:50:00,46313.86,46345.64571428572,46345.64571428572,46250.288571428566,0.2,-6.357142857143481,SL,2.0,ASIA,3
NAS100.,SHORT,2025-10-16 03:20:00,2025-10-16 04:15:00,24764.6,24787.608928571426,24787.608928571426,24718.582142857143,0.3,-6.902678571428259,SL,2.0,ASIA,3
DJ30.,LONG,2025-10-16 08:30:00,2025-10-16 08:50:00,46350.86,46328.32428571428,46328.32428571428,46407.19928571429,0.3,-6.760714285715221,SL,2.5,EUROPE,3
SP500.,LONG,2025-10-16 08:10:00,2025-10-16 09:05:00,6678.48,6686.716607142857,6675.185357142856,6686.716607142857,2.0,16.473214285715585,TP,2.5,EUROPE,3
NAS100.,SHORT,2025-10-17 02:25:00,2025-10-17 03:00:00,24580.65,24616.300000000003,24616.300000000003,24509.35,0.2,-7.130000000000291,SL,2.0,ASIA,4
SP500.,SHORT,2025-10-17 01:55:00,2025-10-17 03:00:00,6610.43,6618.626428571429,6618.626428571429,6594.037142857143,0.9,-7.376785714285598,SL,2.0,ASIA,4
NAS100.,LONG,2025-10-17 04:05:00,2025-10-17 04:50:00,24675.15,24645.816071428573,24645.816071428573,24733.817857142858,0.2,-5.866785714285652,SL,2.0,ASIA,4
NAS100.,SHORT,2025-10-17 05:20:00,2025-10-17 08:10:00,24595.95,24531.01785714286,24628.41607142857,24531.01785714286,0.1,6.493214285714203,TP,2.0,ASIA,4
SP500.,SHORT,2025-10-17 05:05:00,2025-10-17 08:10:00,6609.69,6595.229999999999,6616.92,6595.229999999999,0.8,11.568000000000758,TP,2.0,ASIA,4
DJ30.,LONG,2025-10-17 13:05:00,2025-10-17 13:15:00,45667.56,45613.56,45613.56,45802.56,0.1,-5.4,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-17 13:35:00,2025-10-17 14:10:00,24400.65,24514.766071428574,24355.003571428573,24514.766071428574,0.1,11.411607142857248,TP,2.5,EUROPE,4
DJ30.,LONG,2025-10-20 04:25:00,2025-10-20 04:50:00,46309.45,46272.735714285714,46272.735714285714,46382.87857142856,0.2,-7.34285714285652,SL,2.0,ASIA,0
NAS100.,LONG,2025-10-20 04:15:00,2025-10-20 04:50:00,24929.25,24897.476785714287,24897.476785714287,24992.796428571426,0.2,-6.354642857142608,SL,2.0,ASIA,0
SP500.,LONG,2025-10-20 04:15:00,2025-10-20 04:50:00,6686.5,6680.267857142857,6680.267857142857,6698.964285714286,1.3,-8.101785714286052,SL,2.0,ASIA,0
SP500.,LONG,2025-10-21 01:20:00,2025-10-21 01:30:00,6747.8,6745.743928571429,6745.743928571429,6751.9121428571425,2.9,-5.962607142856359,SL,2.0,ASIA,1
DJ30.,SHORT,2025-10-21 03:05:00,2025-10-21 03:10:00,46771.4,46791.9,46791.9,46730.4,0.2,-4.1000000000000005,SL,2.0,ASIA,1
DJ30.,SHORT,2025-10-21 05:50:00,2025-10-21 07:55:00,46777.4,46743.40714285714,46794.39642857143,46743.40714285714,0.2,6.798571428572178,TP,2.0,ASIA,1
NAS100.,SHORT,2025-10-21 07:00:00,2025-10-21 07:55:00,25192.07,25169.370000000003,25203.42,25169.370000000003,0.4,9.079999999998837,TP,2.0,ASIA,1
SP500.,SHORT,2025-10-21 06:50:00,2025-10-21 07:55:00,6746.05,6742.131428571428,6748.009285714286,6742.131428571428,2.5,9.796428571430624,TP,2.0,ASIA,1
DJ30.,LONG,2025-10-22 05:30:00,2025-10-22 06:00:00,46988.49,46969.70428571428,46969.70428571428,47026.06142857143,0.4,-7.514285714286962,SL,2.0,ASIA,2
SP500.,LONG,2025-10-22 05:15:00,2025-10-22 06:05:00,6744.99,6742.173571428571,6742.173571428571,6750.622857142856,2.7,-7.6043571428564976,SL,2.0,ASIA,2
NAS100.,LONG,2025-10-22 05:10:00,2025-10-22 06:10:00,25140.31,25126.101071428573,25126.101071428573,25168.727857142858,0.5,-7.10446428571413,SL,2.0,ASIA,2
SP500.,LONG,2025-10-22 13:45:00,2025-10-22 13:55:00,6751.86,6748.5257142857145,6748.5257142857145,6760.195714285713,1.6,-5.334857142856345,SL,2.5,EUROPE,2
NAS100.,LONG,2025-10-22 13:50:00,2025-10-22 14:00:00,25164.56,25149.31892857143,25149.31892857143,25202.662678571432,0.3,-4.57232142857174,SL,2.5,EUROPE,2
NAS100.,SHORT,2025-10-23 03:00:00,2025-10-23 03:05:00,24836.51,24858.331428571426,24858.331428571426,24792.867142857143,0.2,-4.364285714285507,SL,2.0,ASIA,3
SP500.,SHORT,2025-10-23 03:00:00,2025-10-23 03:05:00,6690.49,6695.195,6695.195,6681.08,0.9,-4.234499999999935,SL,2.0,ASIA,3
DJ30.,LONG,2025-10-23 04:25:00,2025-10-23 05:50:00,46564.49,46618.63285714285,46537.41857142857,46618.63285714285,0.1,5.414285714285507,TP,2.0,ASIA,3
NAS100.,LONG,2025-10-23 04:10:00,2025-10-23 07:40:00,24936.01,24938.01,24910.36714285714,24987.295714285716,0.1,0.2,TIME,2.0,ASIA,3
SP500.,LONG,2025-10-23 04:15:00,2025-10-23 07:45:00,6710.61,6710.94,6705.787857142857,6720.254285714284,0.7,0.23099999999994905,TIME,2.0,ASIA,3
NAS100.,SHORT,2025-10-23 07:40:00,2025-10-23 08:50:00,24938.26,24956.406428571427,24956.406428571427,24901.967142857142,0.2,-3.6292857142856523,SL,2.0,ASIA,3
SP500.,SHORT,2025-10-23 07:40:00,2025-10-23 08:50:00,6711.06,6714.839999999999,6714.839999999999,6703.500000000003,1.0,-3.779999999998836,SL,2.0,ASIA,3
DJ30.,SHORT,2025-10-23 07:55:00,2025-10-23 08:55:00,46585.49,46606.775714285715,46606.775714285715,46542.91857142856,0.1,-2.1285714285717403,SL,2.0,ASIA,3
DJ30.,LONG,2025-10-23 10:05:00,2025-10-23 10:15:00,46605.99,46580.654285714285,46580.654285714285,46669.32928571428,0.1,-2.533571428571304,SL,2.5,EUROPE,3
NAS100.,LONG,2025-10-23 09:50:00,2025-10-23 10:20:00,24973.51,24954.36714285714,24954.36714285714,25021.367142857147,0.1,-1.9142857142858702,SL,2.5,EUROPE,3
SP500.,LONG,2025-10-23 09:50:00,2025-10-23 10:20:00,6717.44,6713.528571428571,6713.528571428571,6727.2185714285715,0.8,-3.12914285714287,SL,2.5,EUROPE,3
DJ30.,LONG,2025-10-23 10:45:00,2025-10-23 11:45:00,46599.49,46568.997142857144,46568.997142857144,46675.722142857136,0.1,-3.049285714285361,SL,2.5,EUROPE,3
NAS100.,SHORT,2025-10-23 12:15:00,2025-10-23 14:10:00,24926.01,24874.724285714285,24946.524285714284,24874.724285714285,0.1,5.128571428571377,TP,2.5,EUROPE,3
SP500.,SHORT,2025-10-23 12:15:00,2025-10-23 14:45:00,6708.12,6697.344107142857,6712.430357142857,6697.344107142857,0.4,4.310357142857174,TP,2.5,EUROPE,3
SP500.,LONG,2025-10-24 02:20:00,2025-10-24 03:10:00,6751.39,6749.210714285715,6749.210714285715,6755.748571428571,1.4,-3.0509999999996578,SL,2.0,ASIA,4
DJ30.,LONG,2025-10-24 03:25:00,2025-10-24 04:10:00,46766.49,46793.54,46752.965,46793.54,0.2,5.410000000000583,TP,2.0,ASIA,4
SP500.,SHORT,2025-10-24 11:10:00,2025-10-24 11:40:00,6755.26,6759.152857142857,6759.152857142857,6745.527857142858,0.8,-3.1142857142855065,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-10-24 11:00:00,2025-10-24 11:45:00,46790.99,46815.82571428571,46815.82571428571,46728.900714285715,0.1,-2.483571428571304,SL,2.5,EUROPE,4
NAS100.,SHORT,2025-10-24 11:15:00,2025-10-24 11:45:00,25211.76,25228.170714285712,25228.170714285712,25170.733214285712,0.2,-3.2821428571427536,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-24 12:10:00,2025-10-24 12:40:00,25233.01,25267.474285714285,25219.224285714285,25267.474285714285,0.1,3.4464285714286236,TP,2.5,EUROPE,4
SP500.,LONG,2025-10-24 12:35:00,2025-10-24 12:55:00,6769.01,6765.782857142857,6765.782857142857,6777.077857142858,0.7,-2.259000000000105,SL,2.5,EUROPE,4
DJ30.,LONG,2025-10-24 13:30:00,2025-10-24 13:40:00,46840.99,46823.70071428571,46823.70071428571,46884.213214285715,0.1,-1.7289285714286962,SL,2.5,EUROPE,4
NAS100.,LONG,2025-10-27 01:05:00,2025-10-27 04:35:00,25607.45,25611.7,25566.49892857143,25689.352142857144,0.1,0.42500000000000004,TIME,2.0,ASIA,0
NAS100.,SHORT,2025-10-27 05:00:00,2025-10-27 05:30:00,25606.45,25616.78035714286,25616.78035714286,25585.789285714283,0.2,-2.0660714285717403,SL,2.0,ASIA,0
SP500.,SHORT,2025-10-27 05:00:00,2025-10-27 05:35:00,6842.9,6845.1221428571425,6845.1221428571425,6838.455714285714,1.0,-2.2221428571428987,SL,2.0,ASIA,0
DJ30.,SHORT,2025-10-27 04:50:00,2025-10-27 05:45:00,47505.45,47522.05714285714,47522.05714285714,47472.23571428571,0.1,-1.6607142857144936,SL,2.0,ASIA,0
SP500.,LONG,2025-10-27 06:00:00,2025-10-27 06:15:00,6847.9,6851.657857142856,6846.021071428571,6851.657857142856,0.9,3.3820714285709985,TP,2.0,ASIA,0
DJ30.,LONG,2025-10-27 06:35:00,2025-10-27 08:25:00,47539.45,47568.95,47524.7,47568.95,0.1,2.95,TP,2.0,ASIA,0
SP500.,SHORT,2025-10-27 11:25:00,2025-10-27 11:45:00,6850.9,6854.114285714285,6854.114285714285,6842.864285714286,0.7,-2.249999999999727,SL,2.5,EUROPE,0
SP500.,LONG,2025-10-27 13:15:00,2025-10-27 14:30:00,6859.15,6856.046785714286,6856.046785714286,6866.908035714285,0.7,-2.1722499999997122,SL,2.5,EUROPE,0
DJ30.,SHORT,2025-10-27 11:25:00,2025-10-27 14:35:00,47537.95,47487.31607142858,47558.20357142857,47487.31607142858,0.1,5.063392857142026,TP,2.5,EUROPE,0
SP500.,SHORT,2025-10-28 03:35:00,2025-10-28 07:05:00,6883.73,6882.23,6886.236785714285,6878.716428571428,0.9,1.35,TIME,2.0,ASIA,1
DJ30.,SHORT,2025-10-28 03:40:00,2025-10-28 07:10:00,47614.4,47597.4,47636.4,47570.4,0.1,1.7000000000000002,TIME,2.0,ASIA,1
NAS100.,SHORT,2025-10-28 03:45:00,2025-10-28 07:15:00,25862.53,25853.03,25874.978214285715,25837.633571428567,0.2,1.9000000000000001,TIME,2.0,ASIA,1
NAS100.,LONG,2025-10-28 06:55:00,2025-10-28 07:15:00,25866.03,25856.122857142855,25856.122857142855,25885.844285714287,0.2,-1.9814285714288418,SL,2.0,ASIA,1
DJ30.,SHORT,2025-10-28 10:10:00,2025-10-28 10:20:00,47576.1,47593.860714285714,47593.860714285714,47531.69821428571,0.1,-1.776071428571595,SL,2.5,EUROPE,1
